"","X","date","latitude","longitude","name","life.stage","occurrence","count","SL.length.mm","distance.surveyed.m","main.method","total.shocking.time.min","salinity.ppt","pH","DO.mg.L","turbidity","water.temp.C","substrate","mud.silt","sand","gravel","cobble","boulder","width.m","depth.cm","gradient","habitat","edgewater","riffle","run","pool","glide","flatwater","mean.monthly.flow.cfs","flow.cfs","source","FL.length.mm","carapace.length.mm","weight.g"
"2091",460,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2092",461,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2093",462,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2094",463,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2095",464,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2096",465,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2097",466,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2098",467,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2099",468,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2100",469,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2101",470,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2102",471,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2103",472,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2104",473,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2105",474,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2106",475,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2107",476,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2108",477,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2109",478,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2110",479,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2111",480,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2112",481,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2113",482,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2114",483,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2115",484,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2116",485,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2117",486,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2118",487,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2119",488,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2120",489,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2121",490,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2122",491,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2123",492,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2124",493,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2125",494,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2126",495,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2127",496,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2128",497,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2129",498,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2130",499,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2131",500,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2132",501,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2133",502,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2134",503,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2135",504,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2136",505,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2137",506,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2138",507,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2139",508,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2140",509,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2141",510,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2142",511,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2143",512,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2144",513,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,149.86,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2145",514,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,302.26,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
"2146",515,"2010-08-28",34.273757,-117.748851,"rainbow trout",NA,1,148,302.26,79.61376,"snorkel",NA,NA,NA,NA,NA,20,"cobble gravel",NA,NA,NA,NA,NA,7.7724,30.48,NA,"riffle  ",NA,0.2,NA,0.2,NA,0.8,NA,NA,"East Fork San Gabriel River 2010  Summary Report, State of CA, Natural Resources Agency, Dept of Fish and Game, Heritage and Wild Trout Program. Jeff Weaver and Stephanie Mehalick.",NA,NA,NA
